0,1,2,3,4,5
0.022531612,0.030400898,0.1287916,0.4648883,0.085561484,0.26782608
0.046250246,0.11874771,0.015438861,0.046997033,0.6762387,0.096327424
0.01812854,0.036977567,0.14300036,0.27873677,0.09897807,0.4241787
0.009639423,0.0040650847,0.4667724,0.4057297,0.020966442,0.0928269
0.0013523253,0.0014110468,0.025889525,0.32293928,0.021109944,0.62729794
0.0005436387,0.0012402824,0.0044562663,0.07949692,0.037687358,0.8765755
0.0011225701,0.0013280235,0.0066956277,0.09073222,0.080185086,0.8199365
0.017438542,0.0094809225,0.00047011062,0.0018511929,0.9281245,0.042634796
0.016341213,0.0038259055,4.7112964e-05,0.0001800573,0.9650926,0.014513117
0.0056201103,0.0022904193,1.0077619e-05,2.6653992e-05,0.9870179,0.005034813
0.0035398614,0.0010588992,1.0226477e-05,2.7132543e-05,0.9886763,0.0066876323
0.008448466,5.0323947e-06,0.9898588,0.0013718242,0.00023755441,7.817667e-05
0.007132418,8.586349e-06,0.988668,0.003227903,0.0005907841,0.00037220385
0.0061371983,1.6393587e-05,0.955839,0.035528407,0.001033601,0.0014454906
0.004308905,5.2926283e-05,0.9081382,0.08006085,0.0012499142,0.006189144
0.008473242,0.0003050665,0.83913064,0.11773056,0.0038768658,0.03048364
0.047034137,0.00095391023,0.86294866,0.065372184,0.0060449727,0.017646238
0.050966192,0.0010041042,0.84960914,0.07680466,0.0048932396,0.016722783
0.031436585,0.0004744617,0.8802654,0.07581238,0.003467691,0.008543447
0.02312501,0.0006224553,0.6680338,0.28309345,0.005394976,0.01973023
0.0015101709,0.0016733917,0.10466688,0.5569659,0.006262082,0.32892156
0.0011212109,0.0013549571,0.06432493,0.55111724,0.0047473037,0.37733445
0.0005704515,0.0012348115,0.04894181,0.5404897,0.004478215,0.404285
0.00045910623,0.0013998417,0.04170533,0.5814203,0.004595482,0.37041992
0.00033440272,0.0008879456,0.02835985,0.5365707,0.0032911487,0.43055594
0.0019204626,0.0011700928,0.005680681,0.119462594,0.03897849,0.8327877
0.0020078556,0.0010649558,0.0043042265,0.101208106,0.042301606,0.8491132
0.0018928681,0.002792874,0.008864248,0.110057116,0.078280665,0.7981122
0.010336454,0.011752178,0.01426196,0.09055768,0.32274404,0.5503477
0.06046772,0.6679231,0.044821564,0.03066231,0.09698875,0.09913653
0.059024833,0.49412453,0.20819755,0.06459077,0.11594767,0.0581146
0.044466864,0.028418578,0.7525048,0.057509407,0.055491056,0.061609223
0.002161863,3.3973807e-05,0.9518301,0.04188188,0.0004573675,0.0036347827
0.002600574,7.279501e-05,0.9124483,0.07666811,0.0007197064,0.0074904207
0.0025365502,7.286989e-05,0.9406605,0.04683516,0.0010785793,0.008816287
0.0022904328,2.9741273e-05,0.9752524,0.018654484,0.0005131434,0.0032597415
0.0019348268,1.30147355e-05,0.98373854,0.012623818,0.00024999163,0.0014397259
0.002628264,6.8509717e-06,0.9857223,0.010736999,0.00016730768,0.00073829223
0.002128945,5.7346815e-06,0.9875309,0.009746315,0.0001004839,0.00048756535
0.0031176377,1.26905525e-05,0.98409444,0.011943619,0.00016094549,0.00067058124
0.0025661346,1.0027753e-05,0.9824975,0.013865918,0.00026091863,0.0007995059
0.0012812567,5.8510605e-06,0.9859713,0.011576653,0.00016365455,0.0010013223
0.00062321237,7.0371507e-06,0.9736878,0.023207888,0.0001531243,0.0023208642
0.0010062385,9.456508e-06,0.9788048,0.018400166,0.0001431627,0.0016361166
0.002200634,2.2118242e-05,0.96150964,0.034198787,0.00029070734,0.0017782093
0.0019976466,2.6469981e-05,0.96283406,0.032423984,0.0003031884,0.0024146228
0.002969715,3.4414883e-05,0.9620483,0.032094005,0.00040108094,0.0024524662
0.0019069368,2.0420131e-05,0.94225466,0.052155457,0.0004763261,0.0031861549
0.002432082,4.5885663e-05,0.94043595,0.051403407,0.00049768656,0.0051850337
0.0014597609,5.3311214e-05,0.93625784,0.053049926,0.0005585979,0.008620543
0.0018989989,2.754823e-05,0.96527094,0.02916963,0.00048216,0.0031508226
0.0025741528,8.561962e-05,0.8754695,0.11071347,0.0015018573,0.009655269
0.0027233977,9.603178e-05,0.86521345,0.119258255,0.0016159528,0.01109288
0.0015575975,0.00012478582,0.757765,0.22074705,0.0017326581,0.018072804
0.0016616257,0.00015768968,0.79542804,0.167577,0.0011259716,0.0340496
0.0015988423,0.00013448505,0.8219221,0.15276185,0.0011898738,0.02239282
0.0023848552,0.00011640366,0.8863112,0.09514395,0.0011616629,0.014882017
0.002701181,0.00022534843,0.7693478,0.19705512,0.0016737556,0.028996792
0.0015891555,0.00016223536,0.7776748,0.18853404,0.001497362,0.030542295
0.0027035375,0.0007929908,0.44182312,0.45551315,0.0063860407,0.09278116
0.013232749,0.009623074,0.29774365,0.32173803,0.037154455,0.32050812
0.0032396936,0.0009854003,0.61745286,0.28612494,0.006879453,0.08531766
0.0018139541,0.000613828,0.2831573,0.5920009,0.008169222,0.114244856
0.0011619426,0.0010464812,0.09756455,0.73883253,0.011063801,0.1503307
0.00034867623,0.0010933434,0.010689969,0.16706213,0.031310745,0.7894951
0.0019472811,0.0034913127,0.005316726,0.06418767,0.19200194,0.733055
0.0062527345,0.0067073763,0.0039160885,0.0325917,0.5208213,0.42971075
0.010566617,0.007009865,0.00021479835,0.00092498976,0.9539859,0.027297826
0.01125608,0.0031874925,6.0649712e-05,0.0003290062,0.96967524,0.015491642
0.003693108,0.0015145077,2.1783955e-05,9.439094e-05,0.98406744,0.010608754
0.002700126,0.0013591258,1.2671454e-05,5.4118802e-05,0.98783374,0.008040261
0.0016735693,0.0014355974,4.2979746e-06,1.38440955e-05,0.9937529,0.0031197378
0.0017752603,7.68296e-06,0.9915631,0.006411054,6.411427e-05,0.00017889543
0.005380074,1.8263192e-05,0.9848577,0.009302155,0.00016432563,0.0002773708
0.0063758036,6.870518e-06,0.9911788,0.002101717,0.00021256001,0.00012430578
0.025939595,7.2002526e-06,0.9716061,0.0019521072,0.0004070023,8.7976994e-05
0.009501273,2.6636013e-05,0.9729883,0.015454913,0.00090930855,0.0011195667
0.006699746,0.00020056509,0.88793033,0.08445662,0.0025872004,0.018125605
0.011873442,0.00046271484,0.8388882,0.11341522,0.0047243703,0.030636042
0.018246008,0.0005377174,0.844146,0.10714141,0.004517638,0.025411183
0.009395331,0.0007294806,0.6445246,0.28056428,0.0057292813,0.059057083
0.0020924788,0.0008117859,0.34464744,0.47166026,0.005075114,0.1757129
0.0004445533,0.00065589906,0.12096402,0.62315315,0.0037875928,0.25099477
0.00077001035,0.0012244281,0.089632735,0.6021349,0.00483774,0.30140024
0.0005229766,0.0011077942,0.05393192,0.61042017,0.004983919,0.32903323
0.00017078484,0.0004719084,0.02801184,0.6464316,0.0028080228,0.32210582
0.00024620473,0.0005571711,0.02815062,0.5451529,0.00414413,0.421749
0.00039608937,0.00090456667,0.022465076,0.36493346,0.008738325,0.6025625
0.0004119112,0.00079848105,0.015072297,0.3590055,0.013892076,0.6108197
0.026536115,0.8254608,0.00028604842,0.00010819374,0.143542,0.0040667485
0.0035236585,0.964892,8.337e-06,3.601556e-06,0.03129362,0.00027887663
0.00036097606,0.99235535,3.3431436e-07,1.417201e-07,0.00725653,2.67759e-05
0.009214211,0.9420674,0.009201122,0.0014792599,0.029429108,0.00860884
0.024061305,0.039119367,0.7599058,0.07339225,0.032074183,0.07144709
0.0031258161,0.0003295648,0.7801186,0.14783247,0.0025565492,0.06603698
0.0018756514,9.3053015e-05,0.8939669,0.09075141,0.0009869793,0.0123261055
0.0020003512,7.652007e-05,0.9016767,0.085831635,0.0009350059,0.009479669
0.002782085,9.39432e-05,0.9079258,0.07541019,0.0011372197,0.012650751
0.0018617144,7.8999125e-05,0.926003,0.06117786,0.0010451481,0.009833274
0.0014372498,2.9173614e-05,0.9628897,0.029925978,0.00051704864,0.0052010072
0.0009703881,9.043726e-06,0.9799069,0.016042732,0.0002610014,0.0028099003
0.00077903434,6.5062172e-06,0.9806784,0.017136117,0.00019172991,0.0012083014
0.00092459464,6.868055e-06,0.9809972,0.016892057,0.00014580018,0.00103339
0.0013507989,8.436528e-06,0.98318464,0.014394478,0.00014667706,0.00091496605
0.0026249322,1.6113068e-05,0.98246884,0.013713035,0.0002249348,0.00095207244
0.0030164844,2.0242689e-05,0.9759183,0.019287262,0.00027185833,0.001485745
0.002085301,1.7857947e-05,0.96981716,0.026119392,0.00031990887,0.0016403547
0.00096357375,1.1799441e-05,0.97259754,0.023927344,0.00024483856,0.0022548123
0.0009081711,1.289838e-05,0.9749761,0.021309031,0.0002536591,0.0025401178
0.0014482178,1.9466936e-05,0.958476,0.036785133,0.00044052317,0.0028307457
0.0013822952,2.2684244e-05,0.95146614,0.043737922,0.00039625805,0.0029946046
0.0012536979,3.1660667e-05,0.9533571,0.040946264,0.00041066224,0.004000673
0.00081190915,3.5449546e-05,0.9247925,0.06481688,0.00051826314,0.009024979
0.0012432729,4.9376926e-05,0.9196857,0.070886225,0.0006227478,0.007512694
0.0012166273,3.7486338e-05,0.94756144,0.045438897,0.00051848026,0.0052271876
0.0016377089,2.2853696e-05,0.9618372,0.033626575,0.00032328628,0.0025523056
0.002527534,2.2303493e-05,0.96521574,0.030100498,0.00042651288,0.0017073837
0.0039717644,3.8027363e-05,0.96339846,0.029652199,0.0006614505,0.0022781705
0.0040898477,3.7822094e-05,0.9593538,0.031268787,0.0010652875,0.0041845166
0.0042387,5.4826807e-05,0.91250926,0.07484745,0.0014788924,0.006870936
0.002429229,0.00016983133,0.8111629,0.16164567,0.002225409,0.022366913
0.0016751594,0.00014561076,0.7289762,0.2255431,0.001955859,0.041704092
0.001898507,0.00021886353,0.68890876,0.26210055,0.0020917652,0.044781532
0.0026602743,0.00019286212,0.7844873,0.17171589,0.0022281224,0.03871553
0.0020485835,0.00020447187,0.7418403,0.21885563,0.0020558327,0.03499523
0.0014745718,0.00022544999,0.6908188,0.27447745,0.002542944,0.030460738
0.0020785208,0.00037133213,0.6040981,0.2931812,0.0033767612,0.09689412
0.0035806946,0.0010930832,0.51003367,0.34759787,0.0061717546,0.13152292
0.0033565636,0.00067737576,0.5585522,0.322784,0.0058802376,0.10874958
0.0057706316,0.00097242394,0.50994444,0.38415468,0.006772431,0.09238537
0.0028999236,0.0007872938,0.5563358,0.28203583,0.008217939,0.1497232
0.0037400653,0.00020057644,0.8350298,0.13460971,0.0026453943,0.023774516
0.0058591515,0.00026128048,0.78234714,0.15954714,0.0039351904,0.048050065
0.0030524032,0.0003585929,0.55432916,0.27632293,0.0059205433,0.16001642
0.0011494629,0.00062883453,0.2203692,0.5224114,0.008058388,0.24738273
0.00067249226,0.0008784435,0.051924713,0.5328977,0.013809553,0.3998171
0.0008223643,0.0022692634,0.008692764,0.090584874,0.08070176,0.81692904
0.0036564397,0.0042630252,0.0041266913,0.062059656,0.22229372,0.7036005
0.010335236,0.0055512106,0.0014930405,0.010022829,0.78964937,0.18294838
0.007918224,0.0046939747,0.00034483298,0.0024531258,0.88150215,0.103087746
0.004562379,0.0022594796,7.942165e-05,0.0006818249,0.94628185,0.046135027
0.0024641792,0.0017712766,2.8413153e-05,0.00016274753,0.9846993,0.010874112
0.002603656,0.0012493245,1.6011338e-05,5.977436e-05,0.9908675,0.005203668
0.0019873783,4.628215e-06,0.9927643,0.0046824943,0.00016685124,0.00039431592
0.016198214,7.744822e-06,0.98206294,0.0012573161,0.0003402797,0.00013343373
0.012957965,1.4160187e-06,0.9865335,0.00033733374,0.00015757424,1.2269887e-05
0.038033642,1.283017e-05,0.95528,0.005713419,0.0007629186,0.00019722445
0.020102492,9.221991e-05,0.9312758,0.043236054,0.0019959225,0.0032975762
0.030532163,0.00075713923,0.78325063,0.13828157,0.007463615,0.03971498
0.021829126,0.00042939748,0.8435976,0.093580395,0.0061228746,0.034440637
0.00036026654,0.00042615243,0.09858895,0.56287575,0.0027001689,0.33504868
0.00028033124,0.00046761372,0.06788902,0.5835578,0.003405213,0.34440002
0.00021532549,0.0005160021,0.042136982,0.61807364,0.0024199933,0.33663806
0.00013507114,0.00033190378,0.02777003,0.60053784,0.002230357,0.36899477
0.00010302743,0.00035587492,0.023817299,0.6179097,0.0024330723,0.35538095
0.00017619766,0.00043178312,0.03892804,0.6002982,0.002897108,0.35726875
0.00013454758,0.0005769806,0.029385544,0.6335385,0.0046848147,0.3316796
0.00033871408,0.0007764319,0.029591227,0.546118,0.0057999776,0.41737565
0.0006048749,0.0012591436,0.035870988,0.49789625,0.007632017,0.45673668
0.008286348,0.008483747,0.04312404,0.23957743,0.07437652,0.62615186
0.21864462,0.12054278,0.010169324,0.009254273,0.54407424,0.09731476
0.00084820855,0.9890426,1.6756165e-07,5.9554125e-08,0.0100981435,1.0820142e-05
0.0001439878,0.996687,6.426728e-09,3.0073017e-09,0.003168271,7.1380686e-07
4.353558e-05,0.99872774,1.2594499e-09,6.41211e-10,0.0012285433,1.1279143e-07
1.9800775e-05,0.99957734,5.6108396e-10,1.8557579e-10,0.0004029303,4.0571262e-08
5.8281963e-05,0.99875104,6.2805197e-09,1.5158123e-09,0.0011899746,5.8789345e-07
0.016031587,0.8980997,0.023145447,0.0039457395,0.037353884,0.021423638
0.0027889954,0.00023780524,0.788619,0.15796043,0.0019662513,0.048427545
0.0036159158,0.0001271155,0.8894987,0.090001,0.001564364,0.015192956
0.0034212063,0.00016922725,0.8628204,0.11358196,0.0021089574,0.017898273
0.0015882469,9.8991375e-05,0.913567,0.07117578,0.0011342466,0.012435682
0.0007965486,3.4694597e-06,0.9860831,0.0120538445,0.00010708853,0.0009559117
0.0020629547,1.8821665e-05,0.9706362,0.024939531,0.0002894188,0.0020530412
0.0016272814,2.4115701e-05,0.9700646,0.025282705,0.00028763723,0.0027136959
0.0015675584,1.9754198e-05,0.9674723,0.028125461,0.00038238222,0.0024325869
0.0014415305,1.1745574e-05,0.9796651,0.017180119,0.0002715547,0.0014298705
0.0008091559,6.3698108e-06,0.9777548,0.019989727,0.00017243135,0.0012675731
0.00083472976,1.5519665e-05,0.9504836,0.043962386,0.00031991824,0.0043839547
0.00095946935,2.3760062e-05,0.9420986,0.050035313,0.0004399097,0.0064428966
0.00082014967,2.122866e-05,0.92088133,0.06406598,0.0007160769,0.013495315
0.000971781,1.762002e-05,0.94802356,0.04528746,0.00050608214,0.0051935688
0.0011395405,1.8528053e-05,0.9586802,0.036591314,0.0003166903,0.0032537945
0.004694782,4.604903e-05,0.9741899,0.018496018,0.00061468047,0.0019584692
0.004784506,5.38735e-05,0.958975,0.032256864,0.0008929423,0.0030367088
0.0031293754,9.6188596e-05,0.88605493,0.09376524,0.0018164755,0.015137787
0.0032389006,0.00038520875,0.74160534,0.2062645,0.003518225,0.044987846
0.0012422802,6.0897342e-05,0.8669774,0.10240729,0.0016344198,0.027677737
0.0019775452,8.022424e-05,0.7986288,0.17226693,0.0020024728,0.025044069
0.0020430277,0.00013580917,0.7558011,0.2088485,0.0023746751,0.030796904
0.0024164303,0.0002826125,0.66816664,0.28376952,0.0031800233,0.0421847
0.0039246413,0.0005422726,0.6993061,0.22543918,0.0050319526,0.0657559
0.00378906,0.00024026723,0.818238,0.13007566,0.0041239755,0.04353301
0.0027931873,0.00011546086,0.8669651,0.10179002,0.0022216295,0.026114553
0.0035236543,0.00020571296,0.7219855,0.23857933,0.0018828334,0.03382292
0.0023699591,0.00031755955,0.5227739,0.42348263,0.0032771607,0.047778796
0.001416574,0.0007656835,0.1918802,0.62052375,0.008621167,0.17679264
0.00096308807,0.0012246171,0.049724564,0.50916517,0.018198865,0.4207237
0.00045582384,0.00087350863,0.011725838,0.18264328,0.017656269,0.78664535
0.00041379276,0.0008605056,0.0061543416,0.13399744,0.021454116,0.83711976
0.00093527604,0.0015765582,0.003129438,0.048690204,0.13847066,0.8071978
0.0015443934,0.0016109685,0.0017165729,0.030545007,0.28166616,0.68291694
0.0043703495,0.0022415381,0.0009676963,0.021027122,0.39003634,0.581357
0.004601825,0.0041606827,0.00050677266,0.0051433924,0.82766366,0.15792361
0.0041888985,0.0034776237,7.185176e-05,0.00037501426,0.9715028,0.020383894
0.007486608,1.4664917e-06,0.99119323,0.0011606045,0.00011083213,4.7258978e-05
0.012749563,5.4731113e-06,0.98560137,0.0011402239,0.00038488285,0.00011845163
0.039190557,7.5484904e-06,0.95976454,0.00041546192,0.00054409634,7.7780736e-05
0.025780777,2.5937386e-06,0.9735885,0.0002789778,0.00032809103,2.1058457e-05
0.043472912,1.9835236e-06,0.95558405,0.0005928271,0.00034270223,5.6131403e-06
0.06271508,1.7044946e-05,0.9323001,0.004063036,0.00083403,7.0799804e-05
0.019121924,0.0010392234,0.7471072,0.16945526,0.00613853,0.0571378
0.002596562,0.00061556,0.34006137,0.5165617,0.004670094,0.13549483
0.0012404709,0.00049800426,0.24586116,0.5816419,0.004149187,0.1666092
0.0001801003,0.0004900779,0.06317033,0.6488566,0.0021240672,0.28517878
0.00021722325,0.00041439047,0.052341413,0.6338597,0.0029491973,0.31021813
0.00024374873,0.0004178678,0.058046445,0.59011537,0.0029361052,0.34824046
0.00021429786,0.0004211367,0.0632945,0.54159045,0.0027365782,0.391743
0.00012490305,0.000332501,0.036983088,0.6391823,0.0023559341,0.32102123
0.00019605446,0.0007417607,0.030925432,0.61424524,0.003080347,0.35081118
0.00032149462,0.00079861056,0.03225334,0.5944258,0.005289872,0.36691087
0.0012811028,0.0028863747,0.036949635,0.406112,0.016247861,0.53652304
0.005244003,0.013393374,0.06277788,0.395003,0.06790724,0.45567447
0.16403183,0.1550326,0.08180354,0.09545007,0.2550915,0.24859044
0.14919454,0.70277387,0.004959915,0.0020767793,0.12122401,0.019770944
0.015688635,0.9548765,2.3532199e-05,9.32685e-06,0.029026564,0.0003753704
0.00061223854,0.9950264,2.6389479e-08,1.2485638e-08,0.0043594358,1.8949767e-06
4.0561965e-05,0.9995659,2.502125e-10,1.7545314e-10,0.00039358667,1.2644012e-08
2.0428271e-05,0.99968994,9.807101e-11,4.542018e-11,0.00028975966,4.3380974e-09
1.2476824e-05,0.999746,1.2862539e-10,5.0627794e-11,0.00024144746,4.902061e-09
7.32561e-06,0.9998338,8.785472e-11,3.5832892e-11,0.00015883696,2.9669567e-09
0.0025524122,0.9789778,1.1223568e-05,3.3488425e-06,0.018203402,0.00025180946
0.06796044,0.42375207,0.30134723,0.03380294,0.094146155,0.078991234
0.0023537872,0.000111091875,0.9090883,0.06980528,0.0014840076,0.017157368
0.0029129428,7.982784e-05,0.9067826,0.07920232,0.0017203467,0.009301974
0.002833415,6.3460306e-05,0.91984415,0.06643661,0.0013790479,0.009443434
0.0012017477,1.8621313e-05,0.95945454,0.034186643,0.00037960894,0.004758893
0.000757137,5.933956e-06,0.9806276,0.016581273,0.00015112343,0.0018768028
0.00089581613,5.812688e-06,0.97814775,0.019666739,0.00012786099,0.001155963
0.0011726575,1.2722067e-05,0.9700511,0.026788317,0.00014225753,0.0018329949
0.00091110665,1.3128896e-05,0.9720835,0.023554772,0.00033103387,0.0031064127
0.001568389,1.4067229e-05,0.9669516,0.028483767,0.0003900689,0.0025920782
0.0010886926,8.616745e-06,0.97124577,0.02501104,0.00023165527,0.002414235
0.0012921405,1.663586e-05,0.9597192,0.03572074,0.00030796093,0.0029432508
0.0026934468,2.8047602e-05,0.96290934,0.030728122,0.00062134024,0.0030197613
0.000972619,1.0155637e-05,0.9705047,0.02516407,0.000352796,0.0029956375
0.0005789872,8.3395935e-06,0.9605404,0.03544681,0.00022423058,0.0032012349
0.0008901207,8.930178e-06,0.9629403,0.033373337,0.0002458466,0.0025414797
0.0011593204,1.1044727e-05,0.9727898,0.023605103,0.0003422222,0.0020924602
0.003014845,1.5802585e-05,0.97727764,0.017778555,0.0004252578,0.0014879671
0.006718238,2.3150526e-05,0.9800004,0.011712503,0.00043493844,0.0011107782
0.004198074,3.0995332e-05,0.97718984,0.016125185,0.00056067755,0.0018952542
0.0034354692,3.5568093e-05,0.9716069,0.020831367,0.0007704856,0.003320209
0.0018821934,5.6999375e-05,0.9058924,0.08081144,0.0013084275,0.01004859
0.0013284412,0.000107999025,0.82179594,0.13377097,0.0018470351,0.04114956
0.0027543984,0.00013211463,0.8033174,0.1506976,0.0033049893,0.03979346
0.0031562862,9.506558e-05,0.85814846,0.11822984,0.0023579206,0.01801242
0.0042749867,8.264082e-05,0.9168152,0.06713353,0.0017568243,0.009936879
0.0022347241,1.5246195e-05,0.96577805,0.027629474,0.0006715467,0.0036708643
0.0018563061,7.855598e-05,0.87382174,0.09928116,0.0019846293,0.022977728
0.0025570348,9.885837e-05,0.8833569,0.09657677,0.0020213665,0.015389189
0.0038060248,0.00014109601,0.8906711,0.081487566,0.002040882,0.021853387
0.0036447193,0.00011724889,0.9056216,0.07847804,0.0011726925,0.010965762
0.0025936165,0.00027098157,0.8214803,0.14371425,0.0021176364,0.029823324
0.0061393348,0.0004794901,0.661621,0.27763313,0.0043640216,0.049763046
0.008172109,0.00044427894,0.77389616,0.19062464,0.0037260405,0.023136767
0.0080276495,0.0008736905,0.6080274,0.3304589,0.0047342335,0.04787813
0.0005502424,0.0010923181,0.013749587,0.25630015,0.015515142,0.7127926
0.0004399124,0.00068537757,0.003964131,0.08620574,0.031698875,0.877006
0.00047379566,0.00038723182,0.001902995,0.054267928,0.04020107,0.90276694
0.0017108185,0.001518989,0.0018539332,0.027322968,0.25454953,0.71304375
0.004155014,0.003847157,0.0009474272,0.010344568,0.56090266,0.4198032
0.031894412,2.185233e-06,0.9674394,0.0003402893,0.00030800066,1.5685511e-05
0.037373077,3.237275e-06,0.96172446,0.0005176932,0.000361918,1.9456056e-05
0.051228825,5.7924103e-06,0.9478224,0.00046179362,0.00046690126,1.4395155e-05
0.10020466,1.143557e-05,0.8985154,0.0006418096,0.0006102258,1.6454129e-05
0.05544004,1.9850148e-05,0.94129,0.0023819667,0.000823863,4.424263e-05
0.007237731,0.00080342457,0.57504123,0.33487698,0.0056943498,0.07634628
0.0040643946,0.00065678405,0.45568728,0.43222377,0.0051945844,0.10217309
0.0037748322,0.00050926907,0.5321971,0.3612629,0.004329076,0.09792682
0.0023739366,0.00056584814,0.39112973,0.41773653,0.003981476,0.18421255
0.0008787005,0.0003923426,0.22272581,0.5799474,0.0032613454,0.19279431
0.00042999847,0.00036155412,0.16192803,0.59530526,0.0031414211,0.23883374
0.00036808138,0.0003550847,0.08611115,0.5461627,0.0035753618,0.36342758
0.00032259326,0.0005818363,0.03707252,0.658422,0.002861843,0.30073923
0.0038497509,0.010545206,0.08609592,0.4227081,0.043592244,0.43320876
0.032053117,0.027972398,0.13998888,0.3786838,0.17583533,0.24546649
0.002369981,0.9838914,1.0589576e-05,2.1007943e-06,0.013605478,0.000120493714
0.00013665207,0.9981704,3.0102054e-08,7.4744095e-09,0.0016923603,6.4989285e-07
5.1706586e-05,0.99957293,2.7165578e-10,5.7228937e-11,0.0003753408,5.6733516e-09
2.7155567e-05,0.99979204,9.783142e-11,2.9782482e-11,0.00018074634,2.8037488e-09
1.0207283e-05,0.9998642,9.076912e-11,3.4069334e-11,0.00012553252,2.0941464e-09
1.076634e-05,0.99984455,3.9590886e-11,1.4622569e-11,0.00014474733,1.2427342e-09
1.5133922e-05,0.9997367,1.0545745e-10,3.0230898e-11,0.00024813073,2.031045e-09
1.0064227e-05,0.9998272,4.0200388e-11,1.0527119e-11,0.00016280198,9.842618e-10
2.058238e-05,0.9994542,3.7488512e-10,8.717716e-11,0.0005251829,2.3607818e-08
0.020699166,0.9243743,0.0045799357,0.00085107447,0.04195799,0.0075376546
0.036725488,0.014347358,0.8126828,0.063672796,0.019916948,0.052654613
0.005069356,0.0001951496,0.8776785,0.0943636,0.0017520504,0.0209413
0.0031233279,6.527851e-05,0.9463268,0.042952534,0.0009802971,0.0065516885
0.0023238347,5.018803e-05,0.9502568,0.04059392,0.00084862823,0.005926686
0.00078951067,6.2673985e-06,0.9784975,0.01912707,0.00014083565,0.0014389416
0.0011245087,9.441254e-06,0.97303367,0.023978248,0.00014773058,0.0017062481
0.0014688697,1.7286557e-05,0.9595089,0.036594328,0.00023380002,0.002176781
0.0013981963,2.252271e-05,0.9502097,0.044827167,0.0003579773,0.003184513
0.0013198642,1.856885e-05,0.957027,0.03864299,0.00033994895,0.0026514782
0.0015791141,1.4434277e-05,0.96749306,0.028626163,0.00032902774,0.0019581525
0.0013592333,1.2898918e-05,0.97283405,0.023306426,0.0002970069,0.00219036
